timestamp,cpu_percent,ram_mb
1737386384,105.00,1008.68
1737386385,106.00,1008.68
1737386386,106.00,1008.68
1737386387,109.00,1008.68
1737386388,104.00,1008.68
1737386389,107.00,1008.68
1737386390,107.00,1008.68
1737386391,105.00,1008.68
1737386392,109.00,1008.68
1737386393,105.00,1008.68
1737386394,104.00,1008.68
1737386395,107.00,1008.68
1737386396,105.00,1008.68
1737386397,105.00,1008.68
1737386398,107.00,1008.68
1737386399,104.00,1008.68
1737386400,111.00,1008.68
1737386401,107.00,1008.68
1737386402,109.00,1008.68
1737386403,105.00,1008.68
1737386404,106.00,1008.68
1737386405,105.00,1008.68
1737386406,107.00,1008.68
1737386407,106.00,1008.68
1737386408,109.00,1008.68
1737386409,105.00,1008.68
1737386410,106.00,1008.68
1737386411,105.00,1008.68
1737386412,104.00,1008.68
1737386413,107.00,1008.68
1737386414,105.00,1008.68
1737386415,105.00,1008.68
1737386416,107.00,1008.68
1737386417,105.00,1008.68
1737386418,105.00,1008.68
1737386419,107.00,1008.68
1737386420,104.00,1008.68
1737386421,105.00,1008.68
1737386422,111.00,1008.68
1737386423,116.00,1008.68
1737386424,105.00,1008.68
1737386425,106.00,1008.68
1737386426,106.00,1008.68
1737386427,105.00,1008.68
1737386428,106.00,1008.68
1737386429,105.00,1008.68
1737386430,105.00,1008.68
1737386431,107.00,1008.68
1737386432,104.00,1008.68
1737386433,106.00,1008.68
1737386434,107.00,1008.68
1737386435,104.00,1008.68
1737386436,105.00,1008.68
1737386437,107.00,1008.68
1737386438,105.00,1008.68
1737386439,104.00,1008.68
1737386440,116.00,1008.68
1737386441,105.00,1008.68
1737386442,106.00,1008.68
1737386443,114.00,1008.68
1737386444,105.00,1008.68
1737386445,105.00,1008.68
1737386446,107.00,1008.68
1737386447,105.00,1008.68
1737386448,105.00,1008.68
1737386449,106.00,1008.68
1737386450,106.00,1008.68
1737386451,104.00,1008.68
1737386452,107.00,1008.68
1737386453,105.00,1008.68
1737386454,105.00,1008.68
1737386455,104.00,1008.68
1737386456,105.00,1008.68
1737386457,103.00,1008.68
1737386458,104.00,1008.68
1737386459,107.00,1008.68
1737386460,104.00,1008.68
1737386461,105.00,1008.68
1737386462,107.00,1008.68
1737386463,111.00,1008.68
1737386464,105.00,1008.68
1737386465,109.00,1008.68
1737386466,105.00,1008.68
1737386467,105.00,1008.68
1737386468,106.00,1008.68
1737386469,105.00,1008.68
1737386470,106.00,1008.68
1737386471,106.00,1008.68
1737386472,105.00,1008.68
1737386473,105.00,1008.68
1737386474,107.00,1008.68
1737386475,105.00,1008.68
1737386476,104.00,1008.68
1737386477,115.00,1008.68
1737386478,105.00,1008.68
1737386479,105.00,1008.68
1737386480,106.00,1008.68
1737386481,105.00,1008.68
1737386482,109.00,1008.68
1737386483,115.00,1008.68
1737386484,105.00,1008.68
1737386485,106.00,1008.68
1737386486,106.00,1008.68
1737386487,108.00,1008.68
1737386488,306.00,1007.36
1737386489,336.00,1009.28
1737386490,271.00,1017.46
1737386491,104.00,1017.46
1737386492,107.00,1017.46
1737386493,108.00,1017.46
1737386494,106.00,1017.46
1737386495,106.00,1017.46
1737386496,111.00,1017.46
1737386497,105.00,1017.46
1737386498,107.00,1017.46
1737386499,104.00,1017.46
1737386500,105.00,1017.46
1737386501,107.00,1017.46
1737386502,104.00,1017.46
1737386503,110.00,1017.46
1737386504,107.00,1017.46
1737386505,108.00,1017.46
1737386506,106.00,1017.46
1737386507,106.00,1017.46
1737386508,105.00,1017.46
1737386509,105.00,1017.46
1737386510,106.00,1017.46
1737386511,106.00,1017.46
1737386512,109.00,1017.46
1737386513,106.00,1017.46
1737386514,105.00,1017.46
1737386515,108.00,1017.46
1737386516,107.00,1017.46
1737386517,109.00,1017.46
1737386518,104.00,1017.46
1737386519,113.00,1017.46
1737386520,105.00,1017.46
1737386521,105.00,1017.46
1737386522,107.00,1017.46
1737386523,105.00,1017.46
1737386524,105.00,1017.46
1737386525,106.00,1017.46
1737386526,109.00,1017.46
1737386527,106.00,1017.46
1737386528,106.00,1017.46
1737386529,108.00,1017.46
1737386530,105.00,1017.46
1737386531,107.00,1017.46
1737386532,105.00,1017.46
1737386533,105.00,1017.46
1737386534,112.00,1017.46
1737386535,106.00,1017.46
1737386536,105.00,1017.46
1737386537,115.00,1017.46
1737386538,105.00,1017.46
1737386539,105.00,1017.46
1737386540,110.00,1017.46
1737386541,105.00,1017.46
1737386542,105.00,1017.46
1737386543,110.00,1017.46
1737386544,105.00,1017.46
1737386545,105.00,1017.46
1737386546,106.00,1017.46
1737386547,105.00,1017.46
1737386548,106.00,1017.46
1737386549,106.00,1017.46
1737386550,109.00,1017.46
1737386551,106.00,1017.46
1737386552,106.00,1017.46
1737386553,106.00,1017.46
1737386554,106.00,1017.46
1737386555,109.00,1017.46
1737386556,105.00,1017.46
1737386557,104.00,1017.46
1737386558,105.00,1017.46
1737386559,107.00,1017.46
1737386560,105.00,1017.46
1737386561,109.00,1017.46
1737386562,112.00,1017.46
1737386563,104.00,1017.46
1737386564,106.00,1017.46
1737386565,114.00,1017.46
1737386566,105.00,1017.46
1737386567,105.00,1017.46
1737386568,113.00,1017.46
1737386569,105.00,1017.46
1737386570,105.00,1017.46
1737386571,110.00,1017.46
1737386572,105.00,1017.46
1737386573,108.00,1017.46
1737386574,107.00,1017.46
1737386575,104.00,1017.46
1737386576,106.00,1017.46
1737386577,106.00,1017.46
1737386578,105.00,1017.46
1737386579,109.00,1017.46
1737386580,106.00,1017.46
1737386581,105.00,1017.46
1737386582,105.00,1017.46
1737386583,114.00,1017.46
1737386584,105.00,1017.46
1737386585,104.00,1017.46
1737386586,111.00,1017.46
1737386587,109.00,1017.46
1737386588,105.00,1017.46
1737386589,112.00,1017.46
1737386590,104.00,1017.46
1737386591,109.00,1017.46
1737386592,109.00,1017.46
1737386593,109.00,1017.46
1737386594,105.00,1017.46
1737386595,106.00,1017.46
1737386596,109.00,1017.46
1737386597,104.00,1017.46
1737386598,107.00,1017.46
1737386599,108.00,1017.46
1737386600,109.00,1017.46
1737386601,110.00,1017.46
1737386602,105.00,1017.46
1737386603,108.00,1017.46
1737386604,109.00,1017.46
1737386605,105.00,1017.46
1737386606,106.00,1017.46
1737386607,109.00,1017.46
1737386608,108.00,1017.46
1737386609,109.00,1017.46
1737386610,108.00,1017.46
1737386611,105.00,1017.46
1737386612,105.00,1017.46
1737386613,109.00,1017.46
1737386614,104.00,1017.46
1737386615,105.00,1017.46
1737386616,109.00,1017.46
1737386617,108.00,1017.46
1737386618,105.00,1017.46
1737386619,106.00,1017.46
1737386620,105.00,1017.46
1737386621,109.00,1017.46
1737386622,106.00,1017.46
1737386623,105.00,1017.46
1737386624,105.00,1017.46
1737386625,110.00,1017.46
1737386626,108.00,1017.46
1737386627,106.00,1017.46
1737386628,112.00,1017.46
1737386629,109.00,1017.46
1737386630,105.00,1017.46
1737386631,108.00,1017.46
1737386632,105.00,1017.46
1737386633,105.00,1017.46
1737386634,106.00,1017.46
1737386635,105.00,1017.46
1737386636,108.00,1017.46
1737386637,107.00,1017.46
1737386638,108.00,1017.46
1737386639,109.00,1017.46
1737386640,106.00,1017.46
1737386641,107.00,1017.46
1737386642,105.00,1017.46
1737386643,111.00,1017.46
1737386644,104.00,1017.46
1737386645,105.00,1017.46
1737386646,108.00,1017.46
1737386647,109.00,1017.46
1737386648,104.00,1017.46
1737386649,108.00,1017.46
1737386650,107.00,1017.46
1737386651,105.00,1017.46
1737386652,107.00,1017.46
1737386653,105.00,1017.46
1737386654,105.00,1017.46
1737386655,182.00,1048.36
1737386656,367.00,1042.62
1737386657,343.00,1037.07
1737386658,109.00,1037.07
1737386659,107.00,1037.07
1737386660,103.00,1037.07
1737386661,106.00,1037.07
1737386662,114.00,1037.07
1737386663,103.00,1037.07
1737386664,105.00,1037.07
1737386665,108.00,1037.07
1737386666,108.00,1037.07
1737386667,105.00,1037.07
1737386668,107.00,1037.07
1737386669,105.00,1037.07
1737386670,104.00,1037.07
1737386671,110.00,1037.07
1737386672,105.00,1037.07
1737386673,105.00,1037.07
1737386674,107.00,1037.07
1737386675,104.00,1037.07
1737386676,106.00,1037.07
1737386677,106.00,1037.07
1737386678,109.00,1037.07
1737386679,105.00,1037.07
1737386680,110.00,1037.07
1737386681,109.00,1037.07
1737386682,107.00,1037.07
1737386683,106.00,1037.07
1737386684,105.00,1037.07
1737386685,105.00,1037.07
1737386686,107.00,1037.07
1737386687,105.00,1037.07
1737386688,104.00,1037.07
1737386689,107.00,1037.07
1737386690,105.00,1037.07
1737386691,105.00,1037.07
1737386692,106.00,1037.07
1737386693,105.00,1037.07
1737386694,110.00,1037.07
1737386695,106.00,1037.07
1737386696,104.00,1037.07
1737386697,109.00,1037.07
1737386698,107.00,1037.07
1737386699,109.00,1037.07
1737386700,108.00,1037.07
1737386701,107.00,1037.07
1737386702,106.00,1037.07
1737386703,109.00,1037.07
1737386704,106.00,1037.07
1737386705,105.00,1037.07
1737386706,108.00,1037.07
1737386707,107.00,1037.07
1737386708,108.00,1037.07
1737386709,104.00,1037.07
1737386710,108.00,1037.07
1737386711,111.00,1037.07
1737386712,106.00,1037.07
1737386713,107.00,1037.07
1737386714,105.00,1037.07
1737386715,108.00,1037.07
1737386716,106.00,1037.07
1737386717,114.00,1037.07
1737386718,104.00,1037.07
1737386719,106.00,1037.07
1737386720,109.00,1037.07
1737386721,105.00,1037.07
1737386722,109.00,1037.07
1737386723,109.00,1037.07
1737386724,104.00,1037.07
1737386725,110.00,1037.07
1737386726,105.00,1037.07
1737386727,105.00,1037.07
1737386728,112.00,1037.07
1737386729,106.00,1037.07
1737386730,108.00,1037.07
1737386731,110.00,1037.07
1737386732,104.00,1037.07
1737386733,105.00,1037.07
1737386734,107.00,1037.07
1737386735,105.00,1037.07
1737386736,108.00,1037.07
1737386737,106.00,1037.07
1737386738,106.00,1037.07
1737386739,104.00,1037.07
1737386740,110.00,1037.07
1737386741,104.00,1037.07
1737386742,105.00,1037.07
1737386743,109.00,1037.07
1737386744,111.00,1037.07
1737386745,105.00,1037.07
1737386746,105.00,1037.07
1737386747,108.00,1037.07
1737386748,105.00,1037.07
1737386749,107.00,1037.07
1737386750,104.00,1037.07
1737386751,105.00,1037.07
1737386752,111.00,1037.07
1737386753,104.00,1037.07
1737386754,105.00,1037.07
1737386755,107.00,1037.07
1737386756,107.00,1037.07
1737386757,108.00,1037.07
1737386758,107.00,1037.07
1737386759,108.00,1037.07
1737386760,108.00,1037.07
1737386761,106.00,1037.07
1737386762,108.00,1037.07
1737386763,105.00,1037.07
1737386764,106.00,1037.07
1737386765,105.00,1037.07
1737386766,111.00,1037.07
1737386767,106.00,1037.07
1737386768,105.00,1037.07
1737386769,105.00,1037.07
1737386770,106.00,1037.07
1737386771,105.00,1037.07
1737386772,106.00,1037.07
1737386773,106.00,1037.07
1737386774,105.00,1037.07
1737386775,114.00,1037.07
1737386776,106.00,1031.19
1737386777,105.00,1031.19
1737386778,105.00,1031.19
1737386779,114.00,1031.19
1737386780,104.00,1031.19
1737386781,106.00,1031.19
1737386782,106.00,1031.19
1737386783,105.00,1031.19
1737386784,105.00,1031.19
1737386785,106.00,1031.19
1737386786,105.00,1033.83
1737386787,105.00,1033.83
1737386788,107.00,1033.83
1737386789,105.00,1033.83
1737386790,109.00,1033.83
1737386791,106.00,1033.83
1737386792,109.00,1033.83
1737386793,105.00,1033.83
1737386794,111.00,1033.83
1737386795,104.00,1033.83
1737386796,108.00,1040.21
1737386797,106.00,1040.21
1737386798,106.00,1040.21
1737386799,104.00,1040.21
1737386800,106.00,1040.21
1737386801,105.00,1040.21
1737386802,105.00,1040.21
1737386803,107.00,1040.21
1737386804,104.00,1040.21
1737386805,110.00,1040.21
1737386806,107.00,1042.33
1737386807,105.00,1042.33
1737386808,107.00,1042.33
1737386809,112.00,1042.33
1737386810,108.00,1042.33
1737386811,106.00,1042.33
1737386812,106.00,1042.33
1737386813,108.00,1042.33
1737386814,104.00,1042.33
1737386815,108.00,1042.33
1737386816,107.00,1044.09
1737386817,106.00,1044.09
1737386818,111.00,1044.09
1737386819,105.00,1044.09
1737386820,106.00,1044.09
1737386821,107.00,1044.09
1737386822,109.00,1044.09
1737386823,108.00,1044.09
1737386824,104.00,1044.09
1737386825,107.00,1044.09
1737386826,108.00,1035.46
1737386827,104.00,1041.46
1737386828,107.00,1041.46
1737386829,105.00,1041.46
1737386830,105.00,1041.46
1737386831,106.00,1041.46
1737386832,109.00,1043.46
1737386833,104.00,1043.46
1737386834,107.00,1043.46
1737386835,107.00,1043.46
1737386836,105.00,1038.59
1737386837,106.00,1050.59
1737386838,105.00,1050.59
1737386839,105.00,1050.59
1737386840,106.00,1050.59
1737386841,106.00,1050.59
1737386842,317.00,1049.34
1737386843,328.00,1051.36
1737386844,313.00,1020.83
1737386845,104.00,1020.83
1737386846,112.00,1023.96
1737386847,110.00,1023.96
1737386848,105.00,1023.96
1737386849,106.00,1023.96
1737386850,106.00,1023.96
1737386851,108.00,1023.96
1737386852,109.00,1023.96
1737386853,105.00,1023.96
1737386854,104.00,1023.96
1737386855,109.00,1023.96
1737386856,105.00,1028.96
1737386857,105.00,1028.96
1737386858,107.00,1028.96
1737386859,108.00,1028.96
1737386860,104.00,1028.96
1737386861,114.00,1028.96
1737386862,104.00,1028.96
1737386863,105.00,1028.96
1737386864,111.00,1028.96
1737386865,108.00,1028.96
1737386866,104.00,1028.96
1737386867,105.00,1028.96
1737386868,102.00,1028.96
1737386869,102.00,1028.96
1737386870,111.00,1028.96
1737386871,101.00,1028.96
1737386872,107.00,1028.96
1737386873,103.00,1028.96
1737386874,105.00,1028.96
1737386875,105.00,1028.96
1737386876,107.00,1032.24
1737386877,102.00,1032.24
1737386878,102.00,1032.24
1737386879,103.00,1032.24
1737386880,102.00,1032.24
1737386881,102.00,1032.24
1737386882,106.00,1032.24
1737386883,107.00,1032.24
1737386884,110.00,1032.24
1737386885,107.00,1032.24
1737386886,105.00,1032.24
1737386887,105.00,1032.24
1737386888,104.00,1032.24
1737386889,110.00,1032.24
1737386890,105.00,1032.24
1737386891,105.00,1032.24
1737386892,108.00,1032.24
1737386893,109.00,1032.24
1737386894,113.00,1032.24
1737386895,107.00,1032.24
1737386896,108.00,1031.99
1737386897,105.00,1036.05
1737386898,110.00,1036.05
1737386899,107.00,1036.05
1737386900,108.00,1036.05
1737386901,107.00,1036.05
1737386902,105.00,1036.05
1737386903,110.00,1036.05
1737386904,110.00,1036.05
1737386905,105.00,1036.05
1737386906,105.00,1035.92
1737386907,108.00,1035.92
1737386908,108.00,1035.92
1737386909,108.00,1035.92
1737386910,110.00,1035.92
1737386911,105.00,1035.92
1737386912,105.00,1035.92
1737386913,106.00,1035.92
1737386914,105.00,1035.92
1737386915,105.00,1035.92
1737386916,107.00,1035.30
1737386917,104.00,1035.30
1737386918,105.00,1035.30
1737386919,107.00,1035.30
1737386920,105.00,1035.30
1737386921,104.00,1035.30
1737386922,115.00,1035.30
1737386923,105.00,1035.30
1737386924,112.00,1035.30
1737386925,109.00,1035.30
1737386926,104.00,1035.05
1737386927,108.00,1035.05
1737386928,107.00,1035.05
1737386929,105.00,1035.05
1737386930,109.00,1035.05
1737386931,106.00,1035.05
1737386932,109.00,1035.05
1737386933,108.00,1035.05
1737386934,110.00,1035.05
1737386935,108.00,1035.05
1737386936,105.00,1035.05
1737386937,106.00,1034.80
1737386938,113.00,1034.80
1737386939,104.00,1034.80
1737386940,108.00,1034.80
1737386941,108.00,1034.80
1737386942,105.00,1034.80
1737386943,106.00,1034.80
1737386944,109.00,1034.80
1737386945,105.00,1034.80
1737386946,106.00,1034.80
1737386947,105.00,1037.17
1737386948,105.00,1037.17
1737386949,110.00,1037.17
1737386950,104.00,1037.17
1737386951,109.00,1037.17
1737386952,109.00,1037.17
1737386953,105.00,1037.17
1737386954,108.00,1037.17
1737386955,107.00,1037.17
1737386956,105.00,1037.17
1737386957,108.00,1039.55
1737386958,107.00,1039.55
1737386959,105.00,1039.55
1737386960,111.00,1039.55
1737386961,106.00,1039.55
1737386962,105.00,1039.55
1737386963,105.00,1039.55
1737386964,106.00,1039.55
1737386965,105.00,1039.55
1737386966,105.00,1039.55
1737386967,110.00,1039.42
1737386968,105.00,1039.42
1737386969,109.00,1039.42
1737386970,106.00,1039.42
1737386971,106.00,1039.42
1737386972,104.00,1039.42
1737386973,107.00,1039.42
1737386974,108.00,1039.42
1737386975,108.00,1039.42
1737386976,107.00,1039.42
1737386977,106.00,1036.87
1737386978,106.00,1036.87
1737386979,106.00,1036.87
1737386980,111.00,1036.87
1737386981,104.00,1036.87
1737386982,110.00,1036.87
1737386983,105.00,1036.87
1737386984,104.00,1036.87
1737386985,111.00,1036.87
1737386986,106.00,1036.87
1737386987,111.00,1036.87
1737386988,182.00,1060.87
1737386989,370.00,1035.85
1737386990,327.00,1060.78
1737386991,110.00,1060.78
1737386992,105.00,1060.78
1737386993,105.00,1060.78
1737386994,111.00,1060.78
1737386995,105.00,1060.78
1737386996,105.00,1060.78
1737386997,106.00,1060.78
1737386998,105.00,1060.78
1737386999,105.00,1060.78
1737387000,107.00,1060.78
1737387001,108.00,1060.78
1737387002,106.00,1060.78
1737387003,107.00,1060.78
1737387004,112.00,1060.78
1737387005,103.00,1060.78
1737387006,108.00,1060.78
1737387007,109.00,1060.78
1737387008,103.00,1060.78
1737387009,105.00,1060.78
1737387010,111.00,1060.78
1737387011,104.00,1060.78
1737387012,106.00,1060.78
1737387013,106.00,1060.78
1737387014,105.00,1060.78
1737387015,105.00,1060.78
1737387016,110.00,1060.78
1737387017,105.00,1060.78
1737387018,107.00,1060.78
1737387019,106.00,1060.78
1737387020,105.00,1060.78
1737387021,105.00,1060.78
1737387022,106.00,1060.78
1737387023,109.00,1060.78
1737387024,104.00,1060.78
1737387025,110.00,1060.78
1737387026,105.00,1060.78
1737387027,108.00,1059.66
1737387028,106.00,1059.66
1737387029,105.00,1059.66
1737387030,105.00,1059.66
1737387031,111.00,1059.66
1737387032,104.00,1059.66
1737387033,105.00,1059.66
1737387034,107.00,1059.66
1737387035,107.00,1059.66
1737387036,105.00,1059.66
1737387037,110.00,1058.53
1737387038,105.00,1060.53
1737387039,110.00,1060.53
1737387040,115.00,1066.53
1737387041,108.00,1066.53
1737387042,109.00,1066.53
1737387043,109.00,1066.53
1737387044,110.00,1066.53
1737387045,108.00,1066.53
1737387046,110.00,1066.53
1737387047,105.00,1066.53
1737387048,105.00,1066.53
1737387049,110.00,1066.53
1737387050,105.00,1066.53
1737387051,104.00,1066.53
1737387052,110.00,1066.53
1737387053,108.00,1066.53
1737387054,108.00,1066.53
1737387055,106.00,1066.53
1737387056,110.00,1066.53
1737387057,104.00,1066.53
1737387058,109.00,1066.53
1737387059,105.00,1066.53
1737387060,106.00,1066.53
1737387061,106.00,1066.53
1737387062,105.00,1066.53
1737387063,108.00,1066.53
1737387064,107.00,1066.53
1737387065,105.00,1066.53
1737387066,105.00,1066.53
1737387067,106.00,1066.53
1737387068,105.00,1066.53
1737387069,104.00,1066.53
1737387070,108.00,1066.53
1737387071,105.00,1066.53
1737387072,111.00,1066.53
1737387073,107.00,1066.53
1737387074,105.00,1066.53
1737387075,109.00,1066.53
1737387076,107.00,1066.53
1737387077,109.00,1066.53
1737387078,105.00,1066.53
1737387079,107.00,1066.53
1737387080,105.00,1066.53
1737387081,104.00,1066.53
1737387082,107.00,1066.53
1737387083,107.00,1066.53
1737387084,106.00,1066.53
1737387085,106.00,1066.53
1737387086,105.00,1066.53
1737387087,107.00,1066.53
1737387088,107.00,1066.53
1737387089,108.00,1066.53
1737387090,105.00,1066.53
1737387091,106.00,1066.53
1737387092,105.00,1066.53
1737387093,105.00,1066.53
1737387094,111.00,1066.53
1737387095,104.00,1066.53
1737387096,105.00,1066.53
1737387097,107.00,1066.53
1737387098,109.00,1066.53
1737387099,105.00,1066.53
1737387100,112.00,1066.53
1737387101,105.00,1066.53
1737387102,107.00,1066.53
1737387103,107.00,1066.53
1737387104,108.00,1066.53
1737387105,106.00,1066.53
1737387106,111.00,1066.53
1737387107,105.00,1066.53
1737387108,105.00,1066.53
1737387109,106.00,1066.53
1737387110,105.00,1066.53
1737387111,105.00,1066.53
1737387112,114.00,1066.53
1737387113,104.00,1066.53
1737387114,105.00,1066.53
1737387115,111.00,1066.53
1737387116,105.00,1066.53
1737387117,104.00,1066.53
1737387118,107.00,1066.53
1737387119,105.00,1066.53
1737387120,106.00,1066.53
1737387121,107.00,1066.53
1737387122,105.00,1066.53
1737387123,114.00,1066.53
1737387124,106.00,1066.53
1737387125,109.00,1066.53
1737387126,108.00,1066.53
1737387127,107.00,1066.53
1737387128,104.00,1066.53
1737387129,109.00,1066.53
1737387130,106.00,1066.53
1737387131,108.00,1066.53
1737387132,109.00,1066.53
1737387133,106.00,1066.53
1737387134,108.00,1066.53
1737387135,105.00,1066.53
1737387136,107.00,1066.53
1737387137,106.00,1066.53
1737387138,106.00,1066.53
1737387139,110.00,1066.53
1737387140,105.00,1066.53
1737387141,107.00,1066.53
1737387142,126.00,1078.43
1737387143,369.00,1066.07
1737387144,368.00,1088.95
1737387145,131.00,1057.08
1737387146,105.00,1057.08
1737387147,107.00,1057.08
1737387148,103.00,1057.08
1737387149,105.00,1057.08
1737387150,107.00,1057.08
1737387151,103.00,1057.08
1737387152,106.00,1057.08
1737387153,103.00,1057.08
1737387154,105.00,1057.08
1737387155,114.00,1057.08
1737387156,105.00,1057.08
1737387157,111.00,1057.08
1737387158,109.00,1057.08
1737387159,105.00,1057.08
1737387160,115.00,1057.08
1737387161,109.00,1057.08
1737387162,108.00,1057.08
1737387163,105.00,1057.08
1737387164,105.00,1057.08
1737387165,106.00,1057.08
1737387166,104.00,1057.08
1737387167,107.00,1057.08
1737387168,106.00,1057.08
1737387169,106.00,1057.08
1737387170,106.00,1057.08
1737387171,110.00,1057.08
1737387172,106.00,1057.08
1737387173,105.00,1057.08
1737387174,107.00,1057.08
1737387175,106.00,1057.08
1737387176,105.00,1057.08
1737387177,103.00,1057.08
1737387178,104.00,1057.08
1737387179,106.00,1057.08
1737387180,103.00,1057.08
1737387181,108.00,1057.08
1737387182,105.00,1057.08
1737387183,103.00,1057.08
1737387184,110.00,1057.08
1737387185,105.00,1057.08
1737387186,103.00,1057.08
1737387187,108.00,1057.08
1737387188,106.00,1057.08
1737387189,109.00,1057.08
1737387190,103.00,1057.08
1737387191,105.00,1057.08
1737387192,104.00,1057.08
1737387193,103.00,1057.08
1737387194,106.00,1057.08
1737387195,103.00,1057.08
1737387196,109.00,1057.08
1737387197,106.00,1057.08
1737387198,103.00,1057.08
1737387199,107.00,1057.08
1737387200,106.00,1057.08
1737387201,103.00,1057.08
1737387202,103.00,1057.08
1737387203,106.00,1057.08
1737387204,106.00,1057.08
1737387205,104.00,1057.08
1737387206,106.00,1057.08
1737387207,105.00,1057.08
1737387208,107.00,1057.08
1737387209,106.00,1057.08
1737387210,105.00,1057.08
1737387211,109.00,1057.08
1737387212,107.00,1057.08
1737387213,108.00,1057.08
1737387214,112.00,1057.08
1737387215,108.00,1057.08
1737387216,107.00,1057.08
1737387217,103.00,1057.08
1737387218,111.00,1057.08
1737387219,104.00,1057.08
1737387220,106.00,1057.08
1737387221,109.00,1057.08
1737387222,103.00,1057.08
1737387223,104.00,1057.08
1737387224,105.00,1057.08
1737387225,106.00,1057.08
1737387226,106.00,1057.08
1737387227,106.00,1057.08
1737387228,103.00,1057.08
1737387229,103.00,1057.08
1737387230,106.00,1057.08
1737387231,103.00,1057.08
1737387232,105.00,1057.08
1737387233,104.00,1057.08
1737387234,108.00,1057.08
1737387235,104.00,1057.08
1737387236,105.00,1057.08
1737387237,103.00,1057.08
1737387238,105.00,1057.08
1737387239,107.00,1057.08
1737387240,105.00,1057.08
1737387241,105.00,1057.08
1737387242,107.00,1057.08
1737387243,104.00,1057.08
1737387244,106.00,1057.08
1737387245,101.00,1059.08
1737387246,110.00,1059.08
1737387247,105.00,1059.08
1737387248,106.00,1059.08
1737387249,105.00,1059.08
1737387250,106.00,1059.08
1737387251,113.00,1059.08
1737387252,111.00,1059.08
1737387253,105.00,1059.08
1737387254,106.00,1059.08
1737387255,106.00,1059.08
1737387256,104.00,1059.08
1737387257,107.00,1059.08
1737387258,106.00,1059.08
1737387259,111.00,1059.08
1737387260,105.00,1059.08
1737387261,107.00,1059.08
1737387262,107.00,1059.08
1737387263,106.00,1059.08
1737387264,106.00,1059.08
1737387265,107.00,1059.08
1737387266,104.00,1059.08
1737387267,108.00,1059.08
1737387268,104.00,1059.08
1737387269,115.00,1059.08
1737387270,107.00,1059.08
1737387271,105.00,1059.08
1737387272,109.00,1059.08
1737387273,109.00,1059.08
1737387274,105.00,1059.08
1737387275,107.00,1059.08
1737387276,108.00,1059.08
1737387277,104.00,1059.08
1737387278,105.00,1059.08
1737387279,117.00,1059.08
1737387280,108.00,1059.08
1737387281,105.00,1059.08
1737387282,109.00,1059.08
1737387283,105.00,1059.08
1737387284,105.00,1059.08
1737387285,110.00,1059.08
1737387286,105.00,1059.08
1737387287,107.00,1059.08
1737387288,107.00,1059.08
1737387289,110.00,1059.08
1737387290,108.00,1059.08
1737387291,106.00,1059.08
1737387292,105.00,1059.08
1737387293,108.00,1059.08
1737387294,107.00,1059.08
1737387295,108.00,1059.08
1737387296,104.00,1059.08
1737387297,110.00,1059.08
1737387298,109.00,1059.08
1737387299,104.00,1059.08
1737387300,106.00,1059.08
1737387301,113.00,1059.08
1737387302,105.00,1059.08
1737387303,107.00,1059.08
1737387304,104.00,1059.08
1737387305,105.00,1059.08
1737387306,107.00,1059.08
1737387307,281.00,1078.79
1737387308,341.00,1070.05
1737387309,276.00,1059.14
1737387310,105.00,1059.14
1737387311,104.00,1059.14
1737387312,106.00,1059.14
1737387313,104.00,1059.14
1737387314,107.00,1059.14
1737387315,106.00,1059.14
1737387316,103.00,1059.14
1737387317,108.00,1059.14
1737387318,106.00,1059.14
1737387319,104.00,1059.14
1737387320,109.00,1059.14
1737387321,105.00,1059.14
1737387322,105.00,1059.14
1737387323,108.00,1059.14
1737387324,107.00,1059.14
1737387325,104.00,1059.14
1737387326,111.00,1059.14
1737387327,105.00,1059.14
1737387328,103.00,1059.14
1737387329,104.00,1059.14
1737387330,105.00,1059.14
1737387331,104.00,1059.14
1737387332,105.00,1059.14
1737387333,106.00,1059.14
1737387334,103.00,1059.14
1737387335,104.00,1059.14
1737387336,105.00,1059.14
1737387337,104.00,1059.14
1737387338,104.00,1059.14
1737387339,105.00,1059.14
1737387340,104.00,1059.14
1737387341,103.00,1059.14
1737387342,105.00,1059.14
1737387343,103.00,1059.14
1737387344,104.00,1059.14
1737387345,116.00,1059.14
1737387346,103.00,1059.14
1737387347,104.00,1059.14
1737387348,112.00,1059.14
1737387349,108.00,1059.14
1737387350,104.00,1059.14
1737387351,104.00,1059.14
1737387352,113.00,1059.14
1737387353,103.00,1059.14
1737387354,106.00,1059.14
1737387355,106.00,1059.14
1737387356,103.00,1059.14
1737387357,106.00,1059.14
1737387358,107.00,1059.14
1737387359,104.00,1059.14
1737387360,105.00,1059.14
1737387361,105.00,1059.14
1737387362,104.00,1059.14
1737387363,105.00,1059.14
1737387364,107.00,1059.14
1737387365,107.00,1059.14
1737387366,105.00,1059.14
1737387367,104.00,1059.14
1737387368,104.00,1059.14
1737387369,101.00,1059.14
1737387370,106.00,1059.14
1737387371,102.00,1059.14
1737387372,104.00,1059.14
1737387373,106.00,1059.14
1737387374,103.00,1059.14
1737387375,106.00,1059.14
1737387376,106.00,1059.14
1737387377,110.00,1059.14
1737387378,104.00,1059.14
1737387379,106.00,1059.14
1737387380,102.00,1059.14
1737387381,105.00,1059.14
