timestamp,cpu_percent,ram_mb
1737383001,341.00,1072.43
1737383002,367.00,1066.47
1737383003,353.00,1045.50
1737383004,359.00,1045.50
1737383005,333.00,1049.22
1737383006,310.00,1105.09
1737383007,365.00,1102.12
1737383008,363.00,1106.65
1737383009,321.00,1090.39
1737383010,334.00,1090.39
1737383011,351.00,1090.39
1737383012,355.00,1090.39
1737383013,357.00,1090.39
1737383014,338.00,1080.22
1737383015,360.00,1086.40
1737383016,354.00,1104.29
1737383017,319.00,1051.31
1737383018,355.00,1051.31
1737383019,363.00,1051.31
1737383020,334.00,1102.24
1737383021,368.00,1055.24
1737383022,367.00,1070.57
1737383023,344.00,1065.52
1737383024,329.00,1065.52
1737383025,342.00,1065.52
1737383026,363.00,1065.52
1737383027,350.00,1091.45
1737383028,345.00,1094.23
1737383029,373.00,1098.27
1737383030,352.00,1098.27
1737383031,351.00,1098.27
1737383032,302.00,1037.42
1737383033,368.00,1061.50
1737383034,370.00,1062.60
1737383035,356.00,1054.36
1737383036,360.00,1054.36
1737383037,350.00,1054.48
1737383038,337.00,1080.43
1737383039,368.00,1079.41
1737383040,367.00,1070.39
1737383041,363.00,1054.39
1737383042,327.00,1054.39
1737383043,359.00,1053.44
1737383044,353.00,1053.44
1737383045,339.00,1074.53
1737383046,366.00,1080.53
1737383047,365.00,1100.91
1737383048,353.00,1067.04
1737383049,329.00,1067.04
1737383050,358.00,1067.04
1737383051,342.00,1072.88
1737383052,364.00,1090.54
1737383053,356.00,1062.54
1737383054,362.00,1062.54
1737383055,361.00,1062.54
1737383056,365.00,1062.54
1737383057,325.00,1062.54
1737383058,358.00,1062.54
1737383059,310.00,1071.56
1737383060,365.00,1067.22
1737383061,365.00,1064.10
1737383062,379.00,1067.07
1737383063,343.00,1067.07
1737383064,361.00,1067.07
1737383065,354.00,1067.07
1737383066,294.00,1069.70
1737383067,366.00,1098.07
1737383068,363.00,1064.73
1737383069,359.00,1064.73
1737383070,361.00,1064.73
1737383071,355.00,1064.73
1737383072,322.00,1084.55
1737383073,370.00,1071.53
1737383074,369.00,1062.60
1737383075,350.00,1049.51
1737383076,328.00,1049.51
1737383077,354.00,1049.51
1737383078,356.00,1049.51
1737383079,330.00,1092.61
1737383080,365.00,1103.59
1737383081,367.00,1078.61
1737383082,351.00,1068.66
1737383083,356.00,1068.66
1737383084,329.00,1068.66
1737383085,354.00,1068.66
1737383086,350.00,1112.58
1737383087,346.00,1114.03
1737383088,372.00,1063.68
1737383089,359.00,1063.68
1737383090,358.00,1063.68
1737383091,352.00,1063.68
1737383092,283.00,1075.15
1737383093,357.00,1081.11
1737383094,358.00,1083.67
1737383095,378.00,1048.67
1737383096,359.00,1048.67
1737383097,353.00,1048.67
1737383098,358.00,1048.67
1737383099,339.00,1101.60
1737383100,371.00,1102.54
1737383101,363.00,1088.71
1737383102,319.00,1088.71
1737383103,351.00,1088.71
1737383104,360.00,1088.71
1737383105,355.00,1088.71
1737383106,337.00,1095.60
1737383107,365.00,1096.98
1737383108,365.00,1104.62
1737383109,353.00,1049.12
1737383110,326.00,1049.12
1737383111,358.00,1049.12
1737383112,346.00,1065.51
1737383113,342.00,1053.23
1737383114,373.00,1067.79
1737383115,361.00,1067.79
1737383116,358.00,1067.79
1737383117,348.00,1067.79
1737383118,358.00,1057.27
1737383119,338.00,1081.69
1737383120,342.00,1081.82
1737383121,357.00,1081.82
1737383122,356.00,1081.82
1737383123,354.00,1081.82
1737383124,354.00,1073.82
1737383125,342.00,1074.97
1737383126,382.00,1062.69
1737383127,357.00,1062.69
1737383128,356.00,1062.69
1737383129,323.00,1062.69
1737383130,355.00,1062.69
1737383131,354.00,1103.93
1737383132,342.00,1094.58
1737383133,375.00,1047.51
1737383134,344.00,1047.51
1737383135,358.00,1047.51
1737383136,327.00,1047.51
1737383137,337.00,1082.28
1737383138,365.00,1107.30
1737383139,368.00,1074.06
1737383140,361.00,1074.06
1737383141,355.00,1074.06
1737383142,354.00,1074.06
1737383143,352.00,1105.90
1737383144,353.00,1114.95
1737383145,367.00,1072.02
1737383146,355.00,1072.02
1737383147,322.00,1072.02
1737383148,348.00,1072.02
1737383149,357.00,1072.02
1737383150,329.00,1097.02
1737383151,361.00,1100.28
1737383152,360.00,1073.04
1737383153,364.00,1070.92
1737383154,355.00,1070.92
1737383155,321.00,1070.92
1737383156,359.00,1070.92
1737383157,354.00,1070.92
1737383158,336.00,1093.46
1737383159,368.00,1070.92
1737383160,365.00,1087.92
1737383161,357.00,1087.92
1737383162,357.00,1087.92
1737383163,316.00,1106.73
1737383164,365.00,1072.34
1737383165,356.00,1068.86
1737383166,361.00,1068.86
1737383167,357.00,1068.86
1737383168,357.00,1068.86
1737383169,329.00,1096.41
1737383170,371.00,1063.39
1737383171,365.00,1047.90
1737383172,355.00,1047.90
1737383173,329.00,1047.90
1737383174,365.00,1047.90
1737383175,360.00,1047.90
1737383176,360.00,1047.90
1737383177,339.00,1095.43
1737383178,370.00,1105.84
1737383179,361.00,1091.02
1737383180,352.00,1091.02
1737383181,322.00,1091.02
1737383182,332.00,1081.39
1737383183,368.00,1097.27
1737383184,367.00,1095.52
1737383185,357.00,1072.52
1737383186,352.00,1072.52
1737383187,348.00,1072.52
1737383188,340.00,1075.38
1737383189,370.00,1102.46
1737383190,367.00,1059.21
1737383191,358.00,1059.21
1737383192,322.00,1059.21
1737383193,357.00,1059.21
1737383194,357.00,1059.21
1737383195,355.00,1059.21
1737383196,342.00,1091.52
1737383197,352.00,1061.77
1737383198,357.00,1062.78
1737383199,359.00,1062.78
1737383200,334.00,1062.78
1737383201,359.00,1062.78
1737383202,361.00,1062.78
1737383203,352.00,1065.41
1737383204,346.00,1083.49
1737383205,357.00,1068.46
1737383206,356.00,1099.99
1737383207,360.00,1065.07
1737383208,334.00,1065.07
1737383209,358.00,1065.07
1737383210,359.00,1065.07
1737383211,356.00,1096.09
1737383212,339.00,1081.97
1737383213,376.00,1048.12
1737383214,355.00,1048.12
1737383215,361.00,1048.12
1737383216,326.00,1048.12
1737383217,339.00,1095.12
1737383218,367.00,1071.73
1737383219,360.00,1048.79
1737383220,360.00,1048.79
1737383221,354.00,1048.79
1737383222,343.00,1048.79
1737383223,328.00,1048.79
1737383224,356.00,1051.12
1737383225,366.00,1102.20
1737383226,350.00,1090.84
1737383227,312.00,1090.84
1737383228,352.00,1090.84
1737383229,353.00,1090.84
1737383230,358.00,1090.84
1737383231,334.00,1076.07
1737383232,366.00,1078.68
1737383233,367.00,1061.25
1737383234,361.00,1061.25
1737383235,355.00,1061.25
1737383236,320.00,1061.25
1737383237,357.00,1061.25
1737383238,335.00,1072.48
1737383239,356.00,1069.99
1737383240,357.00,1069.88
1737383241,369.00,1069.64
1737383242,354.00,1069.64
1737383243,350.00,1069.64
1737383244,328.00,1069.64
1737383245,332.00,1106.57
1737383246,367.00,1074.61
1737383247,366.00,1103.07
1737383248,358.00,1075.18
1737383249,350.00,1075.18
1737383250,354.00,1075.18
1737383251,347.00,1079.92
1737383252,370.00,1108.94
1737383253,355.00,1073.09
1737383254,329.00,1073.09
1737383255,358.00,1073.09
1737383256,359.00,1073.09
1737383257,347.00,1088.61
1737383258,368.00,1096.75
1737383259,354.00,1086.63
1737383260,351.00,1086.63
1737383261,357.00,1061.63
1737383262,332.90,1061.63
1737383263,343.00,1106.55
1737383264,366.00,1116.68
1737383265,362.00,1074.51
1737383266,358.00,1074.51
1737383267,357.00,1074.51
1737383268,352.00,1074.51
1737383269,328.00,1074.51
1737383270,337.00,1081.27
1737383271,366.00,1090.91
1737383272,362.00,1061.93
1737383273,360.00,1061.93
1737383274,361.00,1061.93
1737383275,367.00,1061.93
1737383276,351.00,1061.93
1737383277,336.00,1091.84
1737383278,368.00,1074.93
1737383279,367.00,1069.85
1737383280,315.00,1048.60
1737383281,357.00,1048.60
1737383282,356.00,1048.60
1737383283,351.00,1084.11
1737383284,337.00,1070.37
1737383285,378.00,1065.30
1737383286,358.00,1065.30
1737383287,361.00,1065.30
1737383288,354.00,1065.30
1737383289,334.00,1065.30
1737383290,348.00,1043.11
1737383291,348.00,1095.26
1737383292,375.00,1049.35
1737383293,361.00,1049.35
1737383294,355.00,1049.35
1737383295,359.00,1049.35
1737383296,353.00,1041.36
1737383297,339.00,1097.07
1737383298,382.00,1059.59
1737383299,328.00,1059.59
1737383300,357.00,1059.59
1737383301,353.00,1059.59
1737383302,351.00,1076.86
1737383303,339.00,1082.80
1737383304,373.00,1059.50
1737383305,357.00,1059.50
1737383306,360.00,1059.50
1737383307,331.00,1059.50
1737383308,341.00,1095.04
1737383309,370.00,1095.01
1737383310,363.00,1077.48
1737383311,364.00,1077.48
1737383312,351.00,1077.48
1737383313,355.00,1077.48
1737383314,346.00,1067.32
1737383315,369.00,1086.43
1737383316,359.00,1069.08
1737383317,333.00,1069.08
1737383318,367.00,1069.08
1737383319,354.00,1069.08
1737383320,363.00,1069.08
1737383321,355.00,1103.41
1737383322,342.00,1088.39
1737383323,366.00,1095.59
1737383324,305.00,1095.59
1737383325,343.00,1095.59
1737383326,345.00,1095.59
1737383327,330.00,1110.99
1737383328,369.00,1113.45
1737383329,358.00,1081.65
1737383330,340.00,1081.65
1737383331,366.00,1081.65
1737383332,325.00,1081.65
1737383333,353.00,1067.18
1737383334,339.00,1087.20
1737383335,380.00,1062.12
1737383336,363.00,1062.12
1737383337,352.00,1062.12
1737383338,347.00,1062.12
1737383339,329.00,1102.00
1737383340,369.00,1098.17
1737383341,367.00,1089.68
1737383342,332.00,1089.68
1737383343,356.00,1089.68
1737383344,361.00,1089.68
1737383345,334.00,1091.19
1737383346,366.00,1095.20
1737383347,359.00,1056.20
1737383348,362.00,1056.20
1737383349,358.00,1056.20
1737383350,337.00,1056.20
1737383351,351.00,1056.20
1737383352,335.00,1091.41
1737383353,367.00,1105.15
1737383354,367.00,1074.27
1737383355,354.00,1074.27
1737383356,352.00,1074.27
1737383357,332.00,1074.27
1737383358,365.00,1096.25
1737383359,368.00,1105.24
1737383360,360.00,1089.42
1737383361,329.00,1089.42
1737383362,355.00,1089.42
1737383363,350.00,1089.42
1737383364,350.00,1096.12
1737383365,335.00,1105.27
1737383366,374.00,1087.45
1737383367,357.00,1087.45
1737383368,352.00,1087.45
1737383369,324.00,1087.45
1737383370,329.00,1115.70
1737383371,363.00,1110.33
1737383372,363.00,1110.18
1737383373,354.00,1076.36
1737383374,356.00,1076.36
1737383375,357.00,1076.36
1737383376,352.00,1076.36
1737383377,336.00,1097.82
1737383378,364.00,1106.31
1737383379,365.00,1100.80
1737383380,315.00,1100.80
1737383381,360.00,1100.80
1737383382,358.00,1100.80
1737383383,346.00,1103.35
1737383384,357.00,1094.92
1737383385,363.00,1106.83
1737383386,357.00,1106.83
1737383387,353.00,1106.83
1737383388,332.00,1106.83
1737383389,334.00,1106.83
1737383390,365.00,1106.83
1737383391,360.00,1050.27
1737383392,356.00,1050.27
1737383393,350.00,1050.27
1737383394,359.00,1050.27
1737383395,336.00,1070.33
1737383396,369.00,1066.62
1737383397,367.00,1055.47
1737383398,357.00,1069.72
1737383399,331.00,1069.72
1737383400,359.00,1069.72
1737383401,356.00,1069.72
1737383402,343.00,1103.01
1737383403,366.00,1079.69
1737383404,359.00,1054.69
1737383405,355.00,1058.69
1737383406,363.00,1058.69
1737383407,327.00,1058.69
1737383408,338.00,1058.63
1737383409,369.00,1062.76
1737383410,367.00,1071.77
1737383411,354.00,1071.77
1737383412,357.00,1071.77
1737383413,359.00,1071.77
1737383414,361.00,1071.77
1737383415,335.00,1097.79
1737383416,371.00,1109.19
1737383417,365.00,1105.19
1737383418,332.00,1105.19
1737383419,365.00,1105.19
1737383420,364.00,1105.19
1737383421,341.00,1085.19
1737383422,370.00,1104.34
1737383423,355.00,1056.92
1737383424,360.00,1056.92
1737383425,361.00,1056.92
1737383426,323.00,1056.92
1737383427,359.00,1056.92
1737383428,336.00,1077.71
1737383429,359.00,1074.36
1737383430,359.00,1088.85
1737383431,369.00,1052.86
1737383432,363.00,1052.86
1737383433,361.00,1052.86
1737383434,362.00,1052.86
1737383435,355.00,1052.86
1737383436,348.00,1052.86
1737383437,327.00,1103.36
1737383438,364.00,1071.76
1737383439,364.00,1068.39
1737383440,360.00,1066.30
1737383441,348.00,1064.61
1737383442,349.00,1108.49
1737383443,368.00,1108.00
1737383444,354.00,1108.94
1737383445,338.00,1108.94
1737383446,318.00,1108.94
1737383447,363.00,1108.94
1737383448,352.00,1104.33
1737383449,370.00,1096.03
1737383450,356.00,1094.84
1737383451,362.00,1094.84
1737383452,358.00,1094.84
1737383453,358.00,1094.84
1737383454,343.00,1103.29
1737383455,370.00,1087.88
1737383456,362.00,1067.49
1737383457,340.00,1067.49
1737383458,357.00,1067.49
1737383459,355.00,1067.49
1737383460,349.00,1067.49
1737383461,349.00,1092.85
1737383462,367.00,1064.86
1737383463,367.00,1051.73
1737383464,364.00,1051.73
1737383465,335.00,1051.73
1737383466,357.00,1051.73
1737383467,356.00,1107.83
1737383468,337.00,1110.35
1737383469,374.00,1068.85
1737383470,362.00,1068.85
1737383471,360.00,1068.85
1737383472,358.00,1068.85
1737383473,326.00,1068.85
1737383474,348.00,1113.18
1737383475,367.00,1112.11
1737383476,359.00,1059.23
1737383477,361.00,1059.23
1737383478,354.00,1059.23
1737383479,330.00,1084.74
1737383480,369.00,1105.80
1737383481,368.00,1104.22
1737383482,354.00,1062.35
1737383483,332.00,1062.35
1737383484,364.00,1062.35
1737383485,330.00,1114.11
1737383486,366.00,1075.11
1737383487,366.00,1113.11
1737383488,356.00,1075.23
1737383489,357.00,1075.23
1737383490,356.00,1075.23
1737383491,327.00,1075.23
1737383492,341.00,1073.21
1737383493,366.00,1086.18
1737383494,353.00,1069.76
1737383495,359.00,1069.76
1737383496,357.00,1069.76
1737383497,356.00,1069.76
1737383498,349.00,1069.76
1737383499,356.00,1065.64
1737383500,371.00,1097.61
1737383501,361.00,1057.70
1737383502,324.00,1057.70
1737383503,361.00,1057.70
1737383504,358.00,1057.70
1737383505,351.00,1112.58
1737383506,342.00,1104.62
1737383507,382.00,1108.14
1737383508,359.00,1108.14
1737383509,359.00,1108.14
1737383510,323.00,1108.14
1737383511,362.00,1108.14
1737383512,322.00,1108.14
1737383513,359.00,1108.14
1737383514,358.00,1108.14
1737383515,374.00,1099.70
1737383516,365.00,1099.70
1737383517,348.00,1099.70
1737383518,331.00,1099.70
1737383519,346.00,1077.61
1737383520,350.00,1097.50
1737383521,376.00,1066.48
1737383522,356.00,1066.48
1737383523,357.00,1066.48
1737383524,355.00,1066.48
1737383525,357.00,1083.38
1737383526,340.00,1089.55
1737383527,382.00,1065.45
1737383528,363.00,1065.45
1737383529,328.00,1065.45
1737383530,358.00,1065.45
1737383531,363.00,1065.45
1737383532,336.00,1102.40
1737383533,367.00,1094.97
1737383534,362.00,1041.54
1737383535,350.00,1041.54
1737383536,356.00,1046.54
1737383537,333.00,1046.54
1737383538,345.00,1046.54
1737383539,350.00,1107.30
1737383540,370.00,1099.26
1737383541,361.00,1080.86
1737383542,361.00,1080.86
1737383543,362.00,1080.86
1737383544,323.00,1080.86
1737383545,347.00,1073.86
1737383546,341.00,1079.75
1737383547,376.00,1078.48
1737383548,363.00,1078.48
1737383549,360.00,1078.48
1737383550,358.00,1078.48
1737383551,340.00,1078.48
1737383552,354.00,1111.84
1737383553,365.00,1114.78
1737383554,365.00,1072.98
1737383555,330.00,1072.98
1737383556,358.00,1072.98
1737383557,362.00,1072.98
1737383558,317.00,1080.72
1737383559,361.00,1073.94
1737383560,361.00,1069.86
1737383561,379.00,1086.86
1737383562,343.00,1086.86
1737383563,329.00,1086.86
1737383564,357.00,1086.86
1737383565,366.00,1086.86
1737383566,340.00,1108.38
1737383567,368.00,1106.42
1737383568,364.00,1080.67
1737383569,361.00,1080.67
1737383570,319.00,1080.67
1737383571,360.00,1080.67
1737383572,337.00,1096.96
1737383573,371.00,1108.89
1737383574,364.00,1091.17
1737383575,358.00,1091.17
1737383576,350.00,1091.17
1737383577,352.00,1091.17
1737383578,344.00,1109.03
1737383579,359.00,1111.99
1737383580,359.00,1047.02
1737383581,317.00,1047.02
1737383582,351.00,1047.02
1737383583,354.00,1047.02
1737383584,352.00,1104.82
1737383585,339.00,1100.68
1737383586,375.00,1094.64
1737383587,359.00,1094.64
1737383588,357.00,1094.64
1737383589,351.00,1094.64
1737383590,318.00,1094.64
1737383591,332.00,1075.37
1737383592,368.00,1097.47
1737383593,369.00,1066.59
1737383594,353.00,1066.59
1737383595,360.00,1066.59
1737383596,347.00,1066.59
1737383597,341.00,1110.36
1737383598,370.00,1086.98
1737383599,366.00,1070.46
1737383600,326.00,1070.46
1737383601,350.00,1070.46
1737383602,357.00,1070.46
1737383603,351.00,1066.02
1737383604,369.00,1111.37
1737383605,356.00,1065.06
1737383606,355.00,1065.06
1737383607,360.00,1065.06
1737383608,322.00,1065.06
1737383609,348.00,1065.06
1737383610,339.00,1103.46
1737383611,366.00,1091.54
1737383612,367.00,1101.40
1737383613,357.00,1093.60
1737383614,359.00,1093.60
1737383615,364.00,1093.60
1737383616,308.00,1093.60
1737383617,347.00,1080.92
1737383618,370.00,1062.78
1737383619,364.00,1088.66
1737383620,356.00,1088.66
1737383621,354.00,1088.66
1737383622,350.00,1088.66
1737383623,349.00,1062.85
1737383624,348.00,1073.21
1737383625,378.00,1050.21
1737383626,357.00,1050.21
1737383627,324.00,1050.21
1737383628,352.00,1050.21
1737383629,346.00,1107.37
1737383630,371.00,1105.54
1737383631,357.00,1086.06
1737383632,358.00,1086.06
1737383633,352.00,1086.06
1737383634,362.00,1086.06
1737383635,364.00,1086.06
1737383636,324.00,1086.06
1737383637,344.00,1107.25
1737383638,369.00,1106.87
1737383639,366.00,1073.48
1737383640,347.00,1073.48
1737383641,358.00,1073.48
1737383642,334.00,1070.45
1737383643,366.00,1099.96
1737383644,367.00,1095.55
1737383645,349.00,1078.41
1737383646,328.00,1078.41
1737383647,352.00,1078.41
1737383648,357.00,1078.41
1737383649,342.00,1097.82
1737383650,363.00,1070.36
1737383651,359.00,1055.85
1737383652,337.00,1062.28
1737383653,356.00,1062.28
1737383654,327.00,1062.28
1737383655,359.00,1062.28
1737383656,357.00,1103.51
1737383657,341.00,1125.62
1737383658,372.00,1078.14
1737383659,345.00,1078.14
1737383660,347.00,1078.14
1737383661,339.00,1116.55
1737383662,371.00,1108.71
1737383663,359.00,1074.70
1737383664,336.00,1074.70
1737383665,358.00,1074.70
1737383666,350.00,1074.70
1737383667,356.00,1074.70
1737383668,354.00,1113.99
1737383669,337.00,1123.05
1737383670,374.00,1078.70
1737383671,358.00,1078.70
1737383672,328.00,1078.70
1737383673,340.00,1078.70
1737383674,330.00,1076.22
1737383675,366.00,1071.15
1737383676,365.00,1073.52
1737383677,356.00,1074.52
1737383678,354.00,1074.52
1737383679,359.00,1074.52
1737383680,331.00,1074.52
1737383681,343.00,1107.48
1737383682,340.00,1112.32
1737383683,373.00,1103.40
1737383684,360.00,1103.40
1737383685,356.00,1103.40
1737383686,358.00,1103.40
1737383687,344.00,1113.26
1737383688,368.00,1114.26
1737383689,358.00,1103.88
1737383690,354.00,1103.88
1737383691,344.00,1103.88
1737383692,345.00,1103.88
1737383693,354.00,1103.88
1737383694,340.00,1110.20
1737383695,369.00,1100.15
1737383696,366.00,1085.94
1737383697,354.00,1085.94
1737383698,356.00,1085.94
1737383699,333.00,1085.94
1737383700,353.00,1116.78
1737383701,340.00,1115.13
1737383702,377.00,1083.81
1737383703,358.00,1083.81
1737383704,355.00,1083.81
1737383705,365.00,1083.81
1737383706,356.00,1083.81
1737383707,341.00,1111.66
1737383708,368.00,1109.04
1737383709,365.00,1104.17
1737383710,332.00,1104.17
1737383711,359.00,1104.17
1737383712,348.00,1104.17
1737383713,335.00,1101.77
1737383714,369.00,1103.77
1737383715,361.00,1073.18
1737383716,357.00,1073.18
1737383717,330.00,1073.18
1737383718,350.00,1073.18
1737383719,341.00,1116.54
1737383720,371.00,1120.63
1737383721,365.00,1077.39
1737383722,350.00,1077.39
1737383723,350.00,1077.39
1737383724,355.00,1077.39
1737383725,357.00,1115.27
1737383726,340.00,1118.78
1737383727,375.00,1117.73
1737383728,325.00,1117.73
1737383729,355.00,1117.73
1737383730,357.00,1117.73
1737383731,357.00,1117.73
1737383732,359.00,1117.68
1737383733,341.00,1111.93
1737383734,373.00,1082.91
1737383735,352.00,1082.91
1737383736,322.00,1082.91
1737383737,356.00,1082.91
1737383738,345.00,1119.22
1737383739,353.00,1125.72
1737383740,362.00,1082.85
1737383741,346.00,1082.85
1737383742,352.00,1082.85
1737383743,359.00,1082.85
1737383744,348.00,1082.98
1737383745,341.00,1094.87
1737383746,376.00,1061.93
1737383747,322.00,1061.93
1737383748,354.00,1061.93
1737383749,352.00,1061.93
1737383750,324.00,1094.94
1737383751,370.00,1121.82
1737383752,367.00,1118.34
1737383753,355.00,1075.46
1737383754,354.00,1075.46
1737383755,358.00,1075.46
1737383756,331.00,1075.46
1737383757,344.00,1103.02
1737383758,367.00,1075.99
1737383759,360.00,1092.47
1737383760,347.00,1092.47
1737383761,355.00,1092.47
1737383762,357.00,1092.47
1737383763,335.00,1115.87
1737383764,369.00,1114.41
1737383765,361.00,1100.54
1737383766,358.00,1100.54
1737383767,326.00,1100.54
1737383768,356.00,1100.54
1737383769,356.00,1100.54
1737383770,334.00,1114.29
1737383771,370.00,1091.91
1737383772,365.00,1099.42
1737383773,353.00,1099.42
1737383774,351.00,1099.42
1737383775,330.00,1099.42
1737383776,338.00,1101.29
1737383777,370.00,1116.28
1737383778,360.00,1099.41
1737383779,359.00,1099.41
1737383780,360.00,1099.41
1737383781,362.00,1099.41
1737383782,328.00,1088.92
1737383783,369.00,1116.26
1737383784,370.00,1117.26
1737383785,357.00,1100.38
1737383786,328.00,1100.38
1737383787,353.00,1100.38
1737383788,353.00,1100.38
1737383789,339.00,1111.25
1737383790,370.00,1112.37
1737383791,364.00,1101.02
1737383792,356.00,1101.02
1737383793,354.00,1101.02
1737383794,328.00,1101.02
1737383795,325.00,1102.52
1737383796,367.00,1104.06
1737383797,367.00,1098.02
1737383798,364.00,1101.80
1737383799,357.00,1101.80
1737383800,359.00,1101.80
1737383801,360.00,1101.80
1737383802,340.00,1103.15
1737383803,369.00,1095.06
1737383804,363.00,1084.06
1737383805,354.00,1084.06
1737383806,334.00,1084.06
1737383807,362.00,1084.06
1737383808,360.00,1084.06
1737383809,345.00,1117.38
1737383810,367.00,1113.40
1737383811,365.00,1116.88
1737383812,344.00,1100.00
1737383813,350.00,1100.00
1737383814,348.00,1100.00
1737383815,317.00,1100.00
1737383816,349.00,1096.90
1737383817,369.00,1105.80
1737383818,359.00,1067.45
1737383819,356.00,1067.45
1737383820,356.00,1067.45
1737383821,351.00,1067.45
1737383822,354.00,1102.05
1737383823,341.00,1114.37
1737383824,374.00,1081.52
1737383825,356.00,1081.52
1737383826,326.00,1081.52
1737383827,356.00,1081.52
1737383828,354.00,1081.52
1737383829,334.00,1105.17
1737383830,369.00,1116.05
1737383831,371.00,1093.66
1737383832,355.00,1093.66
1737383833,354.00,1093.66
1737383834,334.00,1093.66
1737383835,327.00,1123.28
1737383836,367.00,1103.92
1737383837,370.00,1085.52
1737383838,357.00,1085.52
1737383839,354.00,1085.52
1737383840,357.00,1085.52
1737383841,345.00,1112.00
1737383842,357.00,1115.92
1737383843,370.00,1099.10
1737383844,358.00,1099.10
1737383845,350.00,1099.10
1737383846,325.00,1099.10
1737383847,332.00,1122.96
1737383848,370.00,1099.09
1737383849,366.00,1099.09
1737383850,340.00,1099.09
1737383851,355.00,1099.09
1737383852,350.00,1099.09
1737383853,349.00,1099.09
1737383854,333.00,1112.59
1737383855,367.00,1120.40
1737383856,369.00,1083.61
1737383857,357.00,1083.61
1737383858,325.00,1083.61
1737383859,358.00,1083.61
1737383860,340.00,1085.11
1737383861,365.00,1113.12
1737383862,361.00,1085.12
1737383863,355.00,1074.24
1737383864,347.00,1074.24
1737383865,354.00,1074.24
1737383866,329.00,1074.24
1737383867,343.00,1101.14
1737383868,355.00,1100.31
1737383869,368.00,1082.23
1737383870,348.00,1082.23
1737383871,356.00,1082.23
1737383872,357.00,1082.23
1737383873,346.00,1096.34
1737383874,367.00,1097.57
1737383875,355.00,1092.66
1737383876,350.00,1092.66
1737383877,322.00,1092.66
1737383878,349.00,1092.66
1737383879,347.00,1092.66
1737383880,329.00,1054.05
1737383881,359.00,1099.10
1737383882,371.00,1047.11
1737383883,349.00,1047.11
1737383884,352.00,1047.11
1737383885,344.00,1047.11
1737383886,315.00,1047.11
1737383887,329.00,1084.12
1737383888,357.00,1104.08
1737383889,366.00,1084.07
1737383890,351.00,1084.07
1737383891,356.00,1084.07
1737383892,355.00,1084.07
1737383893,351.00,1100.65
1737383894,343.00,1083.01
1737383895,370.00,1099.54
1737383896,348.00,1099.54
1737383897,352.00,1099.54
1737383898,326.00,1099.54
1737383899,348.00,1099.54
1737383900,349.00,1120.42
1737383901,371.00,1118.42
1737383902,355.00,1069.07
1737383903,353.00,1069.07
1737383904,355.00,1069.07
1737383905,356.00,1069.07
1737383906,348.00,1114.91
1737383907,356.00,1096.09
1737383908,360.00,1082.55
1737383909,322.00,1082.55
